scene,phase,combo,miou_query,f1_query
Pots,local3,1-7-9-18-21,0.642417,0.779403
Meeting_room,local3,5-9-16-18-23,0.494410,0.653078
Porch,local3,9-12-18-19-20,0.595210,0.734668
Lounge,local3,0-2-6-17-23,0.575169,0.729805
Cantina,local3,2-8-13-15-16,0.466146,0.625409
Printing_area,local3,8-18-19-22-24,0.625374,0.758195
Lunch_room,local3,2-3-7-19-21,0.357029,0.509736
Garden,local3,6-8-12-15-19,0.517735,0.681311
Pots,local3,7-9-11-13-21,0.628344,0.768896
Meeting_room,local3,0-6-15-19-23,0.519713,0.680703
Porch,local3,0-5-14-19-20,0.473194,0.639721
Lounge,local3,13-14-18-19-24,0.561313,0.716901
Cantina,local3,0-3-8-16-18,0.484359,0.644745
Printing_area,local3,8-11-13-19-24,0.664861,0.787433
Garden,local3,2-4-12-19-20,0.528344,0.690899
Lunch_room,local3,2-14-16-21-23,0.377539,0.525233
Meeting_room,local3,0-6-9-17-23,0.532417,0.691805
Pots,local3,7-11-15-21-22,0.634448,0.773583
Porch,local3,1-4-9-19-23,0.571346,0.712538
Lounge,local3,0-3-13-17-19,0.578108,0.732282
Cantina,local3,1-13-15-16-23,0.470209,0.631630
Printing_area,local3,10-14-15-22-24,0.603157,0.737642
Garden,local3,1-4-6-9-12,0.525471,0.686959
Lunch_room,local3,4-6-9-21-23,0.289408,0.419422
Meeting_room,local3,1-8-16-17-21,0.489783,0.652145
Pots,local3,5-10-11-19-21,0.642365,0.780094
Porch,local3,1-5-9-12-19,0.598848,0.736992
Lounge,local3,0-13-20-23-24,0.584970,0.737596
Printing_area,local3,8-13-16-19-24,0.661471,0.785412
Cantina,local3,4-6-8-16-20,0.485281,0.648661
Garden,local3,4-12-15-19-23,0.495790,0.660523
Meeting_room,local3,0-1-6-17-21,0.433003,0.597121
Lunch_room,local3,13-14-16-21-23,0.317338,0.455522
Pots,local3,1-2-7-9-11,0.627473,0.768049
Porch,local3,0-5-13-16-19,0.482264,0.644253
Lounge,local3,0-3-11-23-24,0.593112,0.744127
Printing_area,local3,8-13-16-19-22,0.655705,0.781041
Garden,local3,1-4-6-7-20,0.541648,0.702189
Cantina,local3,0-8-13-23-24,0.481872,0.639836
Meeting_room,local3,0-8-9-17-21,0.532562,0.691513
Pots,local3,0-1-6-7-21,0.619100,0.761984
Porch,restart3,0-3-8-19-20,0.495971,0.656240
Lunch_room,local3,6-7-13-21-23,0.233450,0.351084
Lounge,local3,0-8-11-12-21,0.560404,0.717510
Printing_area,local3,5-7-19-22-24,0.602418,0.740410
Meeting_room,local3,0-17-21-23-24,0.440339,0.607013
Cantina,local3,1-8-13-15-16,0.489682,0.646764
Garden,local3,1-4-7-10-20,0.532080,0.694081
Pots,local3,1-3-5-9-24,0.603723,0.748635
Porch,local3,2-3-4-19-23,0.534960,0.685881
Lounge,local3,0-2-11-23-24,0.583854,0.736539
Printing_area,local3,2-6-8-13-19,0.637537,0.775049
Lunch_room,local3,2-14-16-18-21,0.379354,0.526185
Meeting_room,local3,0-1-2-6-9,0.432037,0.595779
Pots,local3,1-7-11-16-21,0.646657,0.782513
Cantina,local3,5-13-15-16-23,0.472746,0.635268
Garden,local3,6-7-8-21-22,0.498159,0.662809
Porch,local3,2-4-5-19-23,0.566131,0.719641
Lounge,local3,0-3-11-13-23,0.585210,0.737827
Printing_area,local3,8-12-19-22-24,0.644642,0.772194
Lunch_room,local3,2-4-10-16-23,0.314130,0.462350
Meeting_room,local3,0-3-7-19-23,0.532112,0.691384
Pots,local3,1-5-7-9-21,0.640539,0.778622
Cantina,local3,8-14-15-20-23,0.522991,0.677933
Garden,local3,4-6-11-13-20,0.510455,0.673802
Porch,local3,2-4-5-14-23,0.583794,0.731189
Lounge,local3,0-7-10-11-24,0.586271,0.738548
Printing_area,local3,8-17-19-22-24,0.644775,0.772459
Meeting_room,local3,14-15-17-21-23,0.483390,0.648392
Pots,local3,1-8-9-11-21,0.627407,0.767866
Lunch_room,local3,2-5-14-16-21,0.381921,0.532070
Cantina,local3,2-13-15-16-23,0.456662,0.619859
Porch,local3,2-6-17-22-23,0.553617,0.699114
Lounge,local3,0-11-15-18-24,0.585506,0.738065
Garden,local3,1-2-4-14-23,0.490486,0.650152
Meeting_room,local3,0-1-14-20-23,0.438469,0.604389
Printing_area,restart3,0-5-12-16-18,0.587518,0.728950
Cantina,local3,8-12-13-16-23,0.512933,0.668790
Pots,local3,1-6-7-11-21,0.637696,0.776493
Lunch_room,local3,2-4-5-16-21,0.369985,0.518430
Porch,local3,2-4-5-14-18,0.562512,0.712364
Lounge,local3,3-11-20-23-24,0.571369,0.726010
Garden,local3,4-6-7-14-24,0.529055,0.691566
Meeting_room,local3,0-3-12-20-23,0.531135,0.690742
Printing_area,local3,12-15-16-17-18,0.614254,0.749512
Cantina,local3,0-8-13-15-22,0.497940,0.652347
Pots,local3,6-9-11-21-23,0.601280,0.747863
Porch,local3,2-4-5-12-14,0.556578,0.705679
Lunch_room,local3,5-14-18-21-22,0.364274,0.509408
Lounge,local3,0-3-17-18-24,0.580770,0.734372
Garden,local3,1-6-11-12-22,0.508393,0.671991
Meeting_room,local3,0-3-9-17-23,0.535091,0.693667
Printing_area,local3,1-12-15-17-18,0.588015,0.734689
Cantina,local3,3-9-15-16-23,0.530218,0.684047
Pots,local3,1-3-9-11-21,0.619679,0.760813
Porch,local3,1-4-14-16-23,0.586642,0.723093
Lounge,local3,3-6-15-23-24,0.555470,0.712407
Garden,local3,0-1-4-7-20,0.508277,0.673410
Meeting_room,local3,0-1-3-9-23,0.504445,0.665881
Lunch_room,local3,0-5-14-19-20,0.381161,0.534471
Printing_area,local3,4-12-15-18-20,0.583488,0.727329
Cantina,local3,0-8-9-15-21,0.512215,0.663533
Pots,local3,1-7-11-19-21,0.649145,0.784410
Porch,local3,1-4-11-14-16,0.571359,0.710754
Lounge,local3,0-5-7-17-23,0.567793,0.723867
Meeting_room,local3,0-3-6-17-23,0.518521,0.679378
Garden,local3,4-6-8-14-17,0.531103,0.693464
Printing_area,local3,3-4-12-15-16,0.516463,0.670088
Lunch_room,local3,2-5-9-15-21,0.375813,0.522523
Pots,local3,1-2-9-11-21,0.624314,0.764255
Porch,local3,1-4-11-14-23,0.587795,0.722847
Cantina,local3,3-4-9-17-21,0.499472,0.659715
Lounge,local3,0-7-11-14-23,0.574473,0.729221
Meeting_room,local3,0-9-16-17-23,0.532558,0.691779
Printing_area,local3,12-15-16-18-20,0.620011,0.753297
Garden,local3,4-6-7-13-21,0.503384,0.666698
Lunch_room,local3,4-5-6-16-18,0.318243,0.457789
Pots,local3,10-11-17-19-21,0.651178,0.786205
Porch,local3,0-4-10-11-14,0.483013,0.640884
Cantina,local3,3-4-9-15-16,0.519126,0.676376
Lounge,local3,0-3-4-12-24,0.578536,0.732700
Meeting_room,local3,0-2-3-22-24,0.489471,0.654760
Printing_area,local3,7-12-15-18-20,0.614358,0.748576
Garden,local3,1-4-7-8-9,0.523258,0.685342
Pots,local3,0-1-7-11-21,0.632609,0.771324
Porch,local3,1-4-6-11-23,0.588295,0.724027
Lunch_room,local3,2-5-7-19-21,0.378640,0.530765
Cantina,local3,3-6-9-16-23,0.444301,0.606916
Meeting_room,local3,3-9-17-19-24,0.527019,0.685496
Lounge,local3,8-9-11-20-23,0.538975,0.699632
Printing_area,local3,15-16-18-20-21,0.597666,0.736637
Garden,local3,1-4-7-12-20,0.539768,0.700401
Pots,local3,1-7-9-11-12,0.651914,0.786250
Porch,local3,1-11-15-19-23,0.548101,0.685450
Lunch_room,local3,1-2-5-14-21,0.382093,0.529931
Cantina,local3,1-3-9-16-23,0.443724,0.603828
Meeting_room,local3,0-3-6-7-17,0.521478,0.681640
Lounge,local3,0-11-12-23-24,0.585523,0.737787
Printing_area,local3,2-12-15-16-18,0.634339,0.772620
Garden,local3,1-3-4-10-21,0.516951,0.680951
Pots,restart3,0-2-4-10-14,0.588221,0.735747
Porch,local3,5-6-11-13-23,0.524590,0.682018
Meeting_room,local3,0-9-17-23-24,0.532574,0.691893
Cantina,local3,3-8-9-16-23,0.500306,0.656998
Lunch_room,local3,2-4-5-14-21,0.370043,0.517245
Printing_area,local3,10-12-16-17-18,0.618807,0.751756
Lounge,local3,3-4-11-23-24,0.541148,0.700830
Garden,local3,4-6-7-8-20,0.536651,0.697954
Pots,local3,0-2-10-14-21,0.600321,0.745077
Porch,local3,1-4-11-21-23,0.626480,0.762801
Meeting_room,local3,0-3-9-14-17,0.521802,0.681926
Cantina,local3,9-15-16-20-23,0.551276,0.701245
Printing_area,local3,3-15-16-21-22,0.570156,0.715882
Lunch_room,local3,5-8-14-18-21,0.345444,0.490341
Garden,local3,1-4-7-13-20,0.507540,0.669668
Lounge,local3,0-3-14-23-24,0.586352,0.738857
Porch,local3,2-11-14-17-21,0.577322,0.714959
Pots,local3,1-2-11-14-19,0.617646,0.759543
Meeting_room,local3,1-6-9-17-23,0.513110,0.674114
Cantina,restart3,3-7-21-22-24,0.415868,0.580878
Printing_area,local3,1-2-10-12-18,0.559688,0.712315
Lunch_room,local3,1-2-5-11-14,0.353807,0.501911
Garden,local3,1-4-14-20-23,0.488153,0.649180
Lounge,local3,3-11-15-19-24,0.540030,0.697325
Pots,local3,2-9-14-19-21,0.616329,0.759306
Meeting_room,local3,0-3-7-9-17,0.530937,0.689704
Porch,local3,1-4-19-20-23,0.584502,0.725584
Cantina,local3,1-3-12-22-24,0.426558,0.588568
Printing_area,local3,2-4-9-15-23,0.488284,0.647059
Lunch_room,local3,1-2-5-11-13,0.352501,0.500524
Garden,local3,2-3-4-6-20,0.509338,0.674388
Lounge,local3,0-2-8-18-23,0.577771,0.731886
Pots,local3,0-2-14-16-19,0.598104,0.745390
Meeting_room,local3,3-11-12-17-23,0.519151,0.678864
Porch,local3,1-6-7-8-11,0.527238,0.661216
Printing_area,local3,11-12-15-16-18,0.634379,0.763888
Cantina,local3,3-10-11-13-24,0.463517,0.623209
Garden,local3,1-6-7-15-23,0.477604,0.639215
Lunch_room,local3,1-10-11-21-23,0.310056,0.452524
Lounge,local3,0-3-8-12-13,0.575367,0.730002
Meeting_room,local3,0-9-11-17-23,0.540808,0.698585
Porch,local3,0-10-11-14-23,0.488049,0.635818
Pots,local3,6-10-11-14-19,0.649278,0.785363
Printing_area,local3,1-11-13-16-21,0.644926,0.776174
Cantina,local3,3-10-11-15-24,0.499812,0.656970
Lounge,local3,11-21-22-23-24,0.516998,0.678452
Garden,local3,2-4-6-20-21,0.512078,0.676413
Lunch_room,local3,1-3-6-21-23,0.397978,0.546336
Meeting_room,local3,1-9-11-18-21,0.523089,0.681941
Porch,local3,1-3-4-21-23,0.602266,0.745360
Pots,local3,2-7-10-11-24,0.623746,0.764774
Printing_area,local3,0-6-14-16-21,0.602655,0.742058
Lounge,local3,11-12-14-23-24,0.558820,0.715706
Cantina,local3,3-10-12-15-24,0.507919,0.664479
Garden,local3,1-2-6-7-20,0.529388,0.691317
Meeting_room,local3,0-11-13-19-23,0.514756,0.676653
Lunch_room,local3,1-3-6-9-21,0.400994,0.549167
Porch,local3,1-4-7-11-16,0.564909,0.705954
Pots,local3,9-10-11-19-21,0.642090,0.778929
Printing_area,local3,1-11-14-16-21,0.645159,0.775454
Lounge,local3,0-3-11-12-23,0.585486,0.738090
Cantina,local3,6-7-10-12-22,0.398908,0.560176
Garden,local3,2-4-5-7-11,0.515297,0.679427
Meeting_room,local3,3-9-11-17-23,0.528370,0.686736
Printing_area,local3,10-11-12-14-17,0.647193,0.772817
Porch,local3,4-11-15-21-23,0.582271,0.726089
Pots,local3,2-6-10-16-24,0.616740,0.761109
Lounge,local3,0-6-13-22-23,0.566562,0.721752
Lunch_room,local3,0-9-12-13-21,0.307552,0.449952
Cantina,local3,1-3-15-19-24,0.418335,0.581781
Garden,local3,1-7-10-20-23,0.491212,0.652591
Meeting_room,local3,0-11-13-17-23,0.474712,0.639212
Printing_area,local3,2-10-11-14-24,0.710021,0.828811
Porch,local3,4-11-16-21-24,0.615988,0.755791
Pots,local3,5-6-10-11-14,0.643028,0.780089
Lounge,restart3,0-5-6-8-18,0.574925,0.729532
Cantina,local3,2-3-10-20-24,0.436493,0.598870
Lunch_room,local3,0-1-9-20-21,0.386154,0.533244
Garden,local3,1-6-7-12-21,0.525064,0.687574
Meeting_room,local3,0-1-9-11-23,0.516408,0.677125
Printing_area,local3,3-5-11-12-24,0.609136,0.747389
Porch,local3,1-9-11-21-23,0.577896,0.714546
Pots,local3,9-10-14-19-22,0.633351,0.772885
Lounge,local3,5-6-8-17-18,0.542547,0.701318
Cantina,local3,5-7-12-15-24,0.500532,0.657607
Garden,local3,1-4-6-7-8,0.546898,0.706574
Meeting_room,local3,0-11-15-17-23,0.469644,0.634734
Lunch_room,local3,3-9-17-21-24,0.346935,0.495725
Printing_area,local3,0-4-6-11-14,0.503759,0.656367
Porch,local3,1-4-16-21-23,0.628749,0.764880
Pots,local3,4-6-8-17-19,0.631356,0.772190
Lounge,local3,0-5-6-19-21,0.577027,0.731304
Cantina,local3,0-3-9-12-14,0.478654,0.636624
Meeting_room,local3,9-10-11-13-24,0.552264,0.707102
Garden,local3,4-6-7-10-13,0.504461,0.668684
Lunch_room,local3,1-3-6-9-22,0.401704,0.550587
Printing_area,local3,7-10-11-14-24,0.644738,0.771834
Porch,local3,1-12-16-21-23,0.598022,0.733123
Pots,local3,6-12-13-14-24,0.616249,0.760509
Lounge,local3,0-5-7-19-21,0.571281,0.726631
Cantina,local3,0-3-10-22-24,0.440494,0.603386
Meeting_room,local3,8-10-13-23-24,0.534288,0.691255
Garden,local3,2-4-6-7-23,0.477031,0.639962
Printing_area,local3,2-11-14-23-24,0.662446,0.794204
Porch,local3,0-1-16-21-23,0.510782,0.666202
Lunch_room,local3,1-3-9-20-22,0.409462,0.560666
Pots,local3,10-11-16-18-19,0.639522,0.777465
Lounge,local3,0-6-8-19-21,0.579439,0.733208
Meeting_room,local3,9-11-13-14-20,0.531856,0.689049
Cantina,local3,4-5-8-12-15,0.422682,0.566121
Garden,local3,4-8-20-22-24,0.497644,0.663587
Printing_area,local3,2-6-14-23-24,0.628904,0.768299
Porch,local3,1-4-7-13-23,0.601085,0.740416
Pots,local3,1-6-10-14-19,0.612424,0.756746
Lounge,local3,6-8-12-18-19,0.549020,0.707067
Cantina,local3,3-4-10-12-24,0.473899,0.634819
Lunch_room,local3,3-8-9-20-22,0.259570,0.387112
Meeting_room,local3,1-5-13-14-24,0.365412,0.523342
Garden,local3,1-4-6-7-18,0.547371,0.707066
Printing_area,local3,9-10-14-15-16,0.623415,0.753148
Porch,local3,1-9-13-21-23,0.586317,0.722108
Pots,local3,4-10-11-21-22,0.617490,0.758518
Lounge,local3,6-8-12-14-24,0.549523,0.707829
Cantina,local3,3-10-12-18-21,0.467384,0.626666
Meeting_room,local3,4-9-11-14-24,0.521260,0.679359
Garden,local3,4-6-7-16-18,0.533004,0.694878
Lunch_room,local3,1-3-9-14-22,0.368290,0.518307
Printing_area,local3,9-10-11-14-24,0.680640,0.797480
Porch,local3,1-4-8-21-23,0.620629,0.759283
Pots,local3,3-6-10-11-24,0.622949,0.763993
Lounge,local3,0-3-19-21-23,0.580045,0.733746
Meeting_room,local3,9-10-11-13-23,0.551392,0.706158
Cantina,local3,3-12-21-23-24,0.455310,0.616312
Garden,local3,0-1-4-7-18,0.515208,0.679635
Printing_area,local3,2-7-10-11-14,0.664095,0.796094
Lunch_room,local3,1-7-9-17-22,0.316412,0.454093
Porch,local3,1-6-13-16-21,0.558943,0.695620
Pots,local3,6-10-11-15-19,0.653679,0.788669
Lounge,local3,0-3-7-21-23,0.570589,0.726017
Meeting_room,local3,4-11-13-18-24,0.518661,0.676863
Garden,local3,1-4-6-7-9,0.528234,0.689840
Cantina,local3,10-12-14-22-24,0.489769,0.648089
Printing_area,local3,8-14-19-22-24,0.656858,0.781022
Lunch_room,local3,1-3-6-9-10,0.397530,0.546631
Porch,local3,1-14-16-21-23,0.604389,0.739317
Pots,local3,8-10-11-20-23,0.627199,0.768295
Lounge,local3,1-3-4-6-23,0.559303,0.715991
Meeting_room,restart3,1-2-4-15-23,0.448918,0.612979
Garden,local3,1-4-7-18-20,0.547958,0.707642
Printing_area,local3,2-7-10-14-24,0.659577,0.792799
Cantina,local3,5-10-14-15-24,0.499557,0.652792
Porch,local3,1-4-7-13-21,0.592151,0.733645
Pots,local3,3-10-11-15-19,0.615859,0.756744
Lunch_room,local3,1-3-7-17-20,0.379969,0.529737
Meeting_room,local3,1-2-11-15-23,0.450000,0.615791
Lounge,local3,0-13-19-21-23,0.579466,0.733188
Garden,local3,1-7-11-17-21,0.502344,0.667045
Printing_area,local3,2-4-11-14-24,0.576576,0.726490
Cantina,local3,2-3-12-18-20,0.439751,0.602430
Porch,local3,0-4-7-16-23,0.471800,0.634953
Pots,local3,6-10-15-17-19,0.643720,0.781453
Meeting_room,local3,1-2-7-10-16,0.499026,0.658948
Garden,local3,4-11-13-18-20,0.506267,0.669792
Lounge,local3,0-3-15-19-23,0.578946,0.732923
Lunch_room,local3,1-4-9-11-20,0.385091,0.532388
Printing_area,local3,2-6-7-11-14,0.613760,0.756560
Cantina,local3,1-12-19-22-24,0.419237,0.580305
Porch,local3,1-4-16-17-21,0.596916,0.736564
Meeting_room,local3,2-3-10-22-23,0.538860,0.697337
Pots,local3,6-8-11-15-19,0.635341,0.774132
Garden,local3,1-4-7-9-18,0.519148,0.681094
Lounge,local3,0-3-15-21-23,0.573243,0.728377
Printing_area,local3,10-11-14-18-24,0.636343,0.763208
Porch,local3,4-16-21-22-23,0.443300,0.608644
Cantina,local3,10-17-21-23-24,0.500412,0.659081
Meeting_room,local3,3-10-14-22-23,0.526801,0.685645
Pots,local3,3-6-12-15-19,0.623906,0.766368
Lunch_room,local3,1-3-5-20-22,0.424098,0.576015
Garden,restart3,3-11-14-16-19,0.494167,0.660015
Lounge,local3,1-2-3-23-24,0.576773,0.730444
Printing_area,local3,2-9-10-11-14,0.695102,0.817136
Porch,local3,4-13-14-16-22,0.469972,0.633597
Meeting_room,local3,3-5-10-22-23,0.512189,0.672439
Cantina,local3,3-7-10-12-24,0.462225,0.625862
Pots,local3,10-13-15-19-21,0.625030,0.764815
Garden,local3,3-16-18-19-22,0.486710,0.654422
Printing_area,local3,6-10-11-14-24,0.616805,0.751175
Lounge,local3,3-7-13-18-23,0.544373,0.702685
Lunch_room,local3,1-3-12-16-20,0.356764,0.504354
Meeting_room,local3,2-3-16-22-23,0.519213,0.680257
Porch,local3,1-5-10-20-21,0.618637,0.756625
Pots,local3,6-10-12-15-22,0.617564,0.761388
Cantina,local3,3-6-19-21-24,0.380775,0.546158
Printing_area,local3,10-11-14-16-24,0.667346,0.787726
Garden,local3,3-12-13-19-23,0.444895,0.613554
Lunch_room,local3,0-3-9-20-22,0.352176,0.504951
Lounge,local3,0-3-15-19-21,0.576915,0.731363
Meeting_room,local3,2-3-15-22-23,0.519131,0.680254
Porch,local3,4-15-16-21-23,0.614083,0.755290
Pots,local3,6-10-11-12-19,0.628349,0.768839
Cantina,local3,3-10-15-23-24,0.498920,0.658091
Garden,local3,3-11-12-14-16,0.490874,0.657445
Meeting_room,local3,2-3-5-10-12,0.477219,0.639784
Printing_area,local3,2-11-14-18-24,0.657297,0.789289
Lounge,local3,2-10-16-21-23,0.542573,0.701447
Lunch_room,local3,3-5-8-20-22,0.317427,0.457327
Porch,local3,8-14-15-16-23,0.552373,0.687836
Pots,local3,2-6-10-11-24,0.635369,0.775113
Cantina,local3,2-3-5-10-12,0.420554,0.584719
Meeting_room,local3,2-3-22-23-24,0.522220,0.683394
Garden,local3,0-3-5-16-20,0.495000,0.661968
Printing_area,local3,6-10-14-20-24,0.614307,0.749627
Lounge,local3,0-3-4-21-23,0.563355,0.720302
Porch,local3,4-14-16-21-23,0.608470,0.752106
Pots,local3,6-9-11-15-19,0.610922,0.755494
Cantina,local3,3-8-10-12-15,0.502948,0.656924
Lunch_room,local3,4-5-20-22-23,0.307829,0.444195
Meeting_room,local3,3-8-10-22-23,0.534244,0.691298
Garden,local3,0-1-14-16-20,0.512257,0.676909
Printing_area,local3,7-10-12-14-22,0.613685,0.747316
Lounge,local3,1-15-19-20-21,0.578700,0.732196
Porch,local3,1-4-9-16-23,0.582920,0.719883
Pots,local3,7-10-15-16-24,0.635029,0.773654
Cantina,local3,3-6-14-15-24,0.474306,0.637169
Meeting_room,local3,2-3-10-22-24,0.540865,0.699238
Lunch_room,local3,1-2-5-20-22,0.393906,0.544215
Garden,local3,0-11-14-20-23,0.464206,0.628542
Printing_area,local3,2-5-10-14-24,0.634027,0.772298
Porch,local3,3-4-5-16-22,0.438964,0.598697
Lounge,local3,0-3-11-19-23,0.588014,0.740057
Pots,local3,2-3-15-19-24,0.586251,0.733305
Meeting_room,local3,2-3-13-22-24,0.530953,0.690630
Cantina,local3,0-5-10-15-23,0.456031,0.617116
Garden,local3,0-9-10-20-23,0.436562,0.598874
Lunch_room,local3,6-15-16-20-22,0.369785,0.513684
Printing_area,local3,2-10-11-15-24,0.659416,0.791018
Porch,local3,1-2-4-9-16,0.555243,0.695784
Meeting_room,local3,2-3-19-22-24,0.507560,0.670940
Lounge,local3,0-3-11-22-23,0.546165,0.702863
Pots,local3,6-10-11-13-19,0.646085,0.782900
Cantina,local3,3-10-12-21-24,0.469086,0.631328
Garden,local3,0-1-9-14-16,0.490152,0.655972
Printing_area,local3,2-3-10-14-24,0.646741,0.783739
Lunch_room,local3,1-3-4-20-22,0.412700,0.564010
Porch,local3,4-12-19-21-22,0.537203,0.694355
Meeting_room,local3,2-10-11-22-24,0.548489,0.706173
Lounge,local3,3-5-19-20-23,0.548624,0.706771
Pots,local3,6-8-10-11-19,0.622816,0.764169
Printing_area,local3,6-8-11-14-24,0.632430,0.763806
Garden,local3,0-1-14-16-19,0.519067,0.683022
Porch,local3,1-4-10-16-23,0.581261,0.718116
Cantina,local3,2-15-17-22-24,0.446004,0.606971
Lunch_room,local3,1-3-5-15-20,0.417530,0.569791
Meeting_room,local3,2-5-11-22-24,0.470140,0.636626
Lounge,local3,3-7-16-19-23,0.526338,0.686700
Pots,local3,5-10-15-20-22,0.615598,0.759196
Printing_area,local3,1-2-17-20-24,0.496351,0.647050
Garden,local3,14-19-21-22-24,0.477592,0.644991
Porch,local3,4-5-10-11-23,0.611873,0.755612
Meeting_room,local3,1-2-4-10-11,0.483573,0.644538
Cantina,local3,3-10-15-16-19,0.472932,0.633265
Lounge,local3,2-3-11-19-23,0.556317,0.713642
Lunch_room,local3,5-6-9-19-20,0.328848,0.465852
Pots,local3,9-11-15-17-19,0.626956,0.767286
Printing_area,local3,0-9-10-11-16,0.593691,0.734245
Garden,local3,0-1-14-18-19,0.510377,0.675171
Meeting_room,local3,2-10-15-22-24,0.537903,0.697202
Porch,local3,5-16-21-22-23,0.407899,0.569340
Cantina,local3,3-10-12-17-24,0.500702,0.659784
Lounge,local3,11-13-19-23-24,0.568533,0.723484
Pots,local3,10-11-15-19-23,0.645791,0.781913
Printing_area,local3,2-10-11-23-24,0.626060,0.766130
Lunch_room,local3,1-5-6-22-24,0.406435,0.550256
Garden,local3,1-8-13-14-18,0.487426,0.650568
Meeting_room,local3,2-10-11-13-22,0.543933,0.702085
Porch,local3,1-4-15-21-23,0.625873,0.762666
Cantina,local3,3-10-12-13-24,0.481763,0.641953
Lounge,local3,5-17-19-21-23,0.543697,0.702736
Pots,local3,1-5-6-15-19,0.620537,0.763121
Printing_area,local3,2-5-10-11-24,0.629322,0.768566
Meeting_room,local3,2-6-10-11-24,0.532886,0.692923
Garden,local3,0-3-11-14-19,0.486564,0.653443
Lunch_room,local3,3-5-14-20-22,0.331321,0.474329
Porch,local3,4-16-17-21-23,0.486972,0.650984
Cantina,local3,10-12-14-15-24,0.509440,0.661927
Lounge,local3,8-11-18-19-23,0.555068,0.712297
Pots,local3,6-10-17-18-19,0.630359,0.771395
Printing_area,local3,1-10-11-19-24,0.624732,0.759780
Meeting_room,local3,5-7-8-11-22,0.510512,0.669292
Garden,local3,3-5-14-19-23,0.420771,0.585178
Porch,restart3,3-7-13-14-16,0.436408,0.598370
Cantina,local3,5-10-17-18-24,0.487500,0.642669
Lounge,local3,0-3-16-18-23,0.559526,0.715848
Pots,local3,10-11-14-15-19,0.654305,0.787690
Printing_area,local3,0-2-4-11-19,0.500259,0.651948
Lunch_room,local3,5-7-9-19-22,0.289246,0.422357
Meeting_room,local3,10-11-14-21-24,0.547516,0.703279
Garden,local3,0-7-18-19-23,0.468599,0.632042
Porch,local3,3-13-14-16-19,0.485047,0.646186
Cantina,local3,6-10-12-14-15,0.444033,0.596008
Lounge,local3,3-7-11-19-23,0.551943,0.709565
Pots,local3,10-11-14-16-19,0.647979,0.783721
Meeting_room,local3,4-10-11-22-24,0.544870,0.700263
Printing_area,local3,1-2-10-11-14,0.588863,0.736916
Garden,local3,0-1-3-16-17,0.492073,0.658826
Porch,local3,3-12-13-14-16,0.543247,0.692206
Cantina,local3,10-11-12-14-24,0.449412,0.608144
Lunch_room,local3,1-3-5-17-20,0.404689,0.556461
Lounge,local3,0-1-3-19-23,0.589625,0.741275
Pots,local3,11-12-14-15-19,0.646061,0.783035
Meeting_room,local3,9-11-20-22-24,0.545291,0.701093
Printing_area,local3,2-10-12-14-24,0.684023,0.810399
Garden,local3,1-4-5-14-16,0.546878,0.706830
Porch,local3,3-7-12-14-16,0.525414,0.679477
Cantina,local3,5-10-12-20-24,0.500310,0.654072
Lounge,local3,0-1-19-20-23,0.583580,0.736445
Lunch_room,local3,1-5-7-18-22,0.394231,0.541133
Meeting_room,local3,2-10-11-21-24,0.549982,0.707398
Pots,local3,9-10-12-15-19,0.630081,0.770319
Printing_area,restart3,2-6-11-17-19,0.593222,0.740750
Garden,local3,1-4-5-16-20,0.545713,0.705770
Porch,local3,1-3-10-12-19,0.566800,0.709218
Cantina,local3,1-12-14-15-24,0.514135,0.668353
Lounge,local3,3-4-9-13-19,0.518125,0.681108
Lunch_room,local3,3-5-9-20-22,0.319855,0.457461
Meeting_room,local3,2-7-10-11-13,0.542022,0.699506
Pots,local3,10-11-14-15-16,0.654410,0.787697
Printing_area,local3,2-6-11-16-19,0.620897,0.762528
Garden,local3,4-5-9-14-16,0.469587,0.637179
Porch,local3,1-3-10-12-21,0.564272,0.706137
Cantina,local3,1-11-12-14-15,0.474419,0.629686
Lounge,local3,2-3-15-19-23,0.556462,0.713616
Meeting_room,local3,2-10-11-13-21,0.548985,0.706407
Lunch_room,local3,1-3-5-20-23,0.416520,0.568786
Pots,local3,10-11-14-15-21,0.656536,0.788692
Printing_area,local3,0-6-11-14-16,0.606073,0.744096
Garden,local3,1-4-9-16-18,0.517746,0.680194
Porch,local3,1-3-11-12-19,0.575065,0.716745
Cantina,local3,1-12-14-15-20,0.512286,0.666423
Lounge,local3,1-3-8-12-20,0.568300,0.723448
Meeting_room,local3,5-10-11-21-24,0.516539,0.675470
Printing_area,local3,4-11-16-19-20,0.595910,0.736762
Pots,local3,6-11-14-15-24,0.642404,0.780825
Lunch_room,local3,1-3-5-14-22,0.421812,0.573538
Garden,local3,4-5-14-16-24,0.494559,0.661373
Porch,local3,11-14-19-20-23,0.587785,0.725257
Cantina,local3,2-3-5-14-24,0.389374,0.552921
Lounge,local3,0-3-6-19-23,0.585486,0.738056
